latitude,longitude,population_density
27.4492,84.9141,690.0
27.4492,84.9646,691.1
27.4492,85.0152,715.1
27.4492,85.0657,660.7
27.4492,85.1162,675.5
27.4492,85.1667,632.7
27.4492,85.2172,650.2
27.4492,85.2677,623.1
27.4492,85.3182,635.9
27.4492,85.3687,593.7
27.4492,85.4192,609.2
27.4492,85.4697,610.6
27.4492,85.5202,592.5
27.4492,85.5707,569.3
27.4492,85.6212,568.5
27.4492,85.6717,565.2
27.4492,85.7222,636.1
27.4492,85.7727,586.9
27.4492,85.8232,586.2
27.4492,85.8737,628.7
27.4492,85.9242,595.5
27.4492,85.9747,609.8
27.4492,86.0253,581.1
27.4492,86.0758,643.1
27.4492,86.1263,632.1
27.4492,86.1768,630.3
27.4492,86.2273,590.4
27.4492,86.2778,615.3
27.4492,86.3283,561.8
27.4492,86.3788,546.8
27.4492,86.4293,543.4
27.4492,86.4798,584.2
27.4492,86.5303,569.1
27.4492,86.5808,569.6
27.4492,86.6313,524.2
27.4492,86.6818,552.9
27.4492,86.7323,572.2
27.4492,86.7828,546.0
27.4492,86.8333,565.2
27.4492,86.8838,523.3
27.4492,86.9343,568.5
27.4492,86.9848,549.2
27.4492,87.0354,517.5
27.4492,87.0859,518.0
27.4492,87.1364,547.6
27.4492,87.1869,562.0
27.4492,87.2374,528.7
27.4492,87.2879,516.8
27.4492,87.3384,565.9
27.4492,87.3889,550.5
27.4492,87.4394,532.9
27.4492,87.4899,536.1
27.4492,87.5404,513.3
27.4492,87.5909,546.8
27.4492,87.6414,524.9
27.4492,87.6919,575.3
27.4492,87.7424,533.3
27.4492,87.7929,532.9
27.4492,87.8434,538.3
27.4492,87.8939,565.3
27.4492,87.9444,554.8
27.4492,87.9949,525.6
27.4492,88.0455,545.7
27.4492,88.096,533.8
27.4492,88.1465,524.9
27.4492,88.197,500.0
27.4492,88.2475,519.9
27.4492,88.298,501.1
27.4492,88.3485,553.2
27.4492,88.399,505.5
27.4492,88.4495,553.6
27.4492,88.5,518.8
27.5,83.5,594.3
27.5,83.5505,595.6
27.5,83.601,571.5
27.5,83.6515,600.6
27.5,83.702,588.4
27.5,83.7525,640.6
27.5,83.803,637.2
27.5,83.8535,674.5
27.5,83.904,640.7
27.5,83.9545,647.1
27.5,84.0051,677.0
27.5,84.0556,728.7
27.5,84.1061,720.8
27.5,84.1566,706.2
27.5,84.2071,721.6
27.5,84.2576,693.3
27.5,84.3081,770.3
27.5,84.3586,748.4
27.5,84.4091,719.7
27.5,84.4596,744.0
27.5,84.5101,704.4
27.5,84.5606,769.8
27.5,84.6111,701.8
27.5,84.6616,733.6
27.5,84.7121,694.1
27.5,84.7626,723.4
27.5,84.8131,718.9
27.5,84.8636,700.6
27.5,84.9141,685.5
27.5,84.9646,696.9
27.5,85.0152,621.0
27.5,85.0657,630.3
27.5,85.1162,613.0
27.5,85.1667,661.8
27.5,85.2172,603.9
27.5,85.2677,621.8
27.5,85.3182,608.9
27.5,85.3687,564.2
27.5,85.4192,566.3
27.5,85.4697,569.2
27.5,85.5202,578.6
27.5,85.5707,563.7
27.5,85.6212,549.2
27.5,85.6717,620.4
27.5,85.7222,629.2
27.5,85.7727,580.8
27.5,85.8232,581.6
27.5,85.8737,555.6
27.5,85.9242,609.4
27.5,85.9747,620.6
27.5,86.0253,565.2
27.5,86.0758,564.8
27.5,86.1263,613.3
27.5,86.1768,597.1
27.5,86.2273,548.6
27.5,86.2778,591.8
27.5,86.3283,563.4
27.5,86.3788,564.6
27.5,86.4293,593.0
27.5,86.4798,592.5
27.5,86.5303,555.8
27.5,86.5808,595.6
27.5,86.6313,548.5
27.5,86.6818,573.9
27.5,86.7323,547.2
27.5,86.7828,576.6
27.5,86.8333,574.0
27.5,86.8838,505.7
27.5,86.9343,572.6
27.5,86.9848,562.6
27.5,87.0354,558.6
27.5,87.0859,510.0
27.5,87.1364,556.9
27.5,87.1869,559.0
27.5,87.2374,513.8
27.5,87.2879,567.4
27.5,87.3384,500.0
27.5,87.3889,503.9
27.5,87.4394,535.1
27.5,87.4899,538.2
27.5,87.5404,543.6
27.5,87.5909,500.0
27.5,87.6414,568.2
27.5,87.6919,500.0
27.5,87.7424,501.7
27.5,87.7929,500.0
27.5,87.8434,534.0
27.5,87.8939,562.3
27.5,87.9444,540.0
27.5,87.9949,551.5
27.5,88.0455,500.0
27.5,88.096,526.8
27.5,88.1465,519.1
27.5,88.197,521.0
27.5,88.2475,500.0
27.5,88.298,533.5
27.5,88.3485,517.9
27.5,88.399,537.7
27.5,88.4495,514.2
27.5,88.5,500.0
